FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,LEFT_CHANNEL,RIGHT_CHANNEL
20200714_060000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.26389844381188,NA 
20200714_060200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.6226906709806,NA 
20200714_060400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.03411897957472,NA 
20200714_060600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,14.3220994524375,NA 
20200714_060800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.22008647624462,NA 
20200714_061000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.19746780334532,NA 
20200714_061200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,4.18632885207707,NA 
20200714_061400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,5.08088606308786,NA 
20200714_061600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.63600543137611,NA 
20200714_061800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.3843841157412,NA 
20200714_062000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.96349389581493,NA 
20200714_062200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,3.56685092052855,NA 
20200714_062400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,4.05312008673747,NA 
20200714_062600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,4.53865734470809,NA 
20200714_062800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.61957738425163,NA 
20200714_063000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.12143162769906,NA 
20200714_063200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.72878089801857,NA 
20200714_063400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.74272794024067,NA 
20200714_063600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.03147815136121,NA 
20200714_063800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.24042057127843,NA 
20200714_064000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.4539428702595,NA 
20200714_064200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.55901454153338,NA 
20200714_064400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.96276166061267,NA 
20200714_064600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.79535640361827,NA 
20200714_064800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,13.2270657184031,NA 
20200714_065000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.44967682537068,NA 
20200714_065200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.24403613903021,NA 
20200714_065400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.93480127395734,NA 
20200714_065600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.1624498849537,NA 
20200714_065800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.96654122900826,NA 
20200714_070000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.29893374590721,NA 
20200714_070200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.87791162423172,NA 
20200714_070400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.83685477008591,NA 
20200714_070600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.95493033973349,NA 
20200714_070800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.65444425881568,NA 
20200714_071000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.80011623881075,NA 
20200714_071200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.61389300965523,NA 
20200714_071400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.56006043800885,NA 
20200714_071600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.47352530768491,NA 
20200714_071800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.19868887321948,NA 
20200714_072000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.54662032671423,NA 
20200714_072200.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.22297098601721,NA 
20200714_072400.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.65016837920404,NA 
20200714_072600.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.54861003447227,NA 
20200714_072800.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,1.9021068142413,NA 
20200714_073000.WAV,48000,16,60,1,bioacoustic_index,512,2000,8000,2.19727767057119,NA
